N,stratum,metric,model,reference,n_targets,targets,estimate,low,high,scale,wins,status,n_zero_model,n_zero_reference
40,top500,unique_unseen_scaffolds,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-3.125,-20.48088580494049,14.230885804940488,mean_difference,2,,,
40,top500,unique_unseen_scaffolds,nearest_active,headft,7,434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-17.571428571428573,-49.37167792156043,14.228820778703287,mean_difference,2,,,
100,top100,hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,10.0,1.8453516006940127,18.154648399305987,mean_difference,8,,,
100,top100,hits,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,8.625,-3.4151733413239036,20.665173341323904,mean_difference,6,,,
100,top100,hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-10.0,-18.154648399305987,-1.8453516006940127,mean_difference,0,,,
100,top100,hits,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-1.375,-17.07883100525713,14.32883100525713,mean_difference,2,,,
100,top100,unseen_hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,8.125,1.4452354370587157,14.804764562941283,mean_difference,8,,,
100,top100,unseen_hits,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,3.625,-6.020993308064236,13.270993308064236,mean_difference,5,,,
100,top100,unseen_hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-8.125,-14.804764562941283,-1.4452354370587157,mean_difference,0,,,
100,top100,unseen_hits,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-4.5,-17.18675767439069,8.186757674390691,mean_difference,3,,,
100,top100,generic_unseen_hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,6.875,-0.308910107340715,14.058910107340715,mean_difference,7,,,
100,top100,generic_unseen_hits,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.125,-5.0417928402477,7.2917928402477,mean_difference,5,,,
100,top100,generic_unseen_hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-6.875,-14.058910107340715,0.308910107340715,mean_difference,1,,,
100,top100,generic_unseen_hits,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-5.75,-17.026325419822847,5.526325419822847,mean_difference,2,,,
100,top100,unique_active_scaffolds,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,6.875,0.7733153416396394,12.97668465836036,mean_difference,8,,,
100,top100,unique_active_scaffolds,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,3.125,-2.8610415724638107,9.111041572463812,mean_difference,6,,,
100,top100,unique_active_scaffolds,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-6.875,-12.97668465836036,-0.7733153416396394,mean_difference,0,,,
100,top100,unique_active_scaffolds,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-3.75,-13.28995799293284,5.789957992932839,mean_difference,2,,,
100,top100,unique_unseen_scaffolds,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,5.5,-0.2921228498128725,11.292122849812873,mean_difference,7,,,
100,top100,unique_unseen_scaffolds,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,1.0,-4.740174510324518,6.740174510324518,mean_difference,6,,,
100,top100,unique_unseen_scaffolds,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-5.5,-11.292122849812873,0.2921228498128725,mean_difference,0,,,
100,top100,unique_unseen_scaffolds,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-4.5,-13.336321369833446,4.3363213698334455,mean_difference,3,,,
100,top500,hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,22.625,3.561117147365664,41.688882852634336,mean_difference,7,,,
100,top500,hits,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-8.375,-30.48923775546688,13.739237755466881,mean_difference,2,,,
100,top500,hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-22.625,-41.688882852634336,-3.561117147365664,mean_difference,0,,,
100,top500,hits,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-31.0,-63.23369087610789,1.233690876107893,mean_difference,1,,,
100,top500,unseen_hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,20.25,1.842616833029453,38.65738316697055,mean_difference,7,,,
100,top500,unseen_hits,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-10.375,-32.75404133125687,12.004041331256875,mean_difference,2,,,
100,top500,unseen_hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-20.25,-38.65738316697055,-1.842616833029453,mean_difference,1,,,
100,top500,unseen_hits,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-30.625,-63.99391397314278,2.7439139731427815,mean_difference,1,,,
100,top500,generic_unseen_hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,18.25,-1.24278932516755,37.74278932516755,mean_difference,6,,,
100,top500,generic_unseen_hits,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-11.875,-29.713184049782424,5.963184049782424,mean_difference,2,,,
100,top500,generic_unseen_hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-18.25,-37.74278932516755,1.24278932516755,mean_difference,2,,,
100,top500,generic_unseen_hits,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-30.125,-62.71430912082035,2.464309120820353,mean_difference,1,,,
100,top500,unique_active_scaffolds,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,10.25,-2.01050915105429,22.51050915105429,mean_difference,6,,,
100,top500,unique_active_scaffolds,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-13.125,-27.031534664395032,0.781534664395032,mean_difference,2,,,
100,top500,unique_active_scaffolds,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-10.25,-22.51050915105429,2.01050915105429,mean_difference,2,,,
100,top500,unique_active_scaffolds,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-23.375,-43.082700276372776,-3.6672997236272202,mean_difference,1,,,
100,top500,unique_unseen_scaffolds,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,9.625,-2.6207395955492405,21.87073959554924,mean_difference,6,,,
100,top500,unique_unseen_scaffolds,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-13.25,-27.108436021468165,0.6084360214681652,mean_difference,2,,,
100,top500,unique_unseen_scaffolds,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-9.625,-21.87073959554924,2.6207395955492405,mean_difference,2,,,
100,top500,unique_unseen_scaffolds,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-22.875,-42.886870762957244,-2.8631292370427595,mean_difference,1,,,
300,top100,hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,23.625,6.5504111142447705,40.69958888575523,mean_difference,8,,,
300,top100,hits,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,24.0,9.60961206008392,38.39038793991608,mean_difference,8,,,
300,top100,hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-23.625,-40.69958888575523,-6.5504111142447705,mean_difference,0,,,
300,top100,hits,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,0.375,-12.606900203387017,13.356900203387017,mean_difference,4,,,
300,top100,unseen_hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,14.5,0.37573465454180877,28.62426534545819,mean_difference,7,,,
300,top100,unseen_hits,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,6.125,-2.059439261257248,14.309439261257248,mean_difference,7,,,
300,top100,unseen_hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-14.5,-28.62426534545819,-0.37573465454180877,mean_difference,1,,,
300,top100,unseen_hits,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-8.375,-17.58682444950532,0.8368244495053183,mean_difference,1,,,
300,top100,generic_unseen_hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,9.25,-1.0740967965190649,19.574096796519065,mean_difference,7,,,
300,top100,generic_unseen_hits,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,4.0,-2.703079693385786,10.703079693385785,mean_difference,7,,,
300,top100,generic_unseen_hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-9.25,-19.574096796519065,1.0740967965190649,mean_difference,1,,,
300,top100,generic_unseen_hits,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-5.25,-11.874415514124774,1.3744155141247747,mean_difference,2,,,
300,top100,unique_active_scaffolds,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,11.5,1.9260872237732904,21.07391277622671,mean_difference,7,,,
300,top100,unique_active_scaffolds,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,10.5,3.076005101850673,17.923994898149328,mean_difference,7,,,
300,top100,unique_active_scaffolds,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-11.5,-21.07391277622671,-1.9260872237732904,mean_difference,1,,,
300,top100,unique_active_scaffolds,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-1.0,-8.260810247786875,6.260810247786876,mean_difference,4,,,
300,top100,unique_unseen_scaffolds,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,8.25,-1.6191957434536697,18.11919574345367,mean_difference,7,,,
300,top100,unique_unseen_scaffolds,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,3.875,-2.7296030755641194,10.47960307556412,mean_difference,7,,,
300,top100,unique_unseen_scaffolds,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-8.25,-18.11919574345367,1.6191957434536697,mean_difference,1,,,
300,top100,unique_unseen_scaffolds,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-4.375,-10.234606169479509,1.484606169479508,mean_difference,2,,,
300,top500,hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,41.875,14.650858117737897,69.0991418822621,mean_difference,8,,,
300,top500,hits,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,26.0,2.1896477724381533,49.81035222756185,mean_difference,7,,,
300,top500,hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-41.875,-69.0991418822621,-14.650858117737897,mean_difference,0,,,
300,top500,hits,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-15.875,-38.51354286441229,6.763542864412287,mean_difference,2,,,
300,top500,unseen_hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,31.0,5.736907685249147,56.26309231475085,mean_difference,8,,,
300,top500,unseen_hits,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,10.125,-8.741453911364793,28.991453911364793,mean_difference,6,,,
300,top500,unseen_hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-31.0,-56.26309231475085,-5.736907685249147,mean_difference,0,,,
300,top500,unseen_hits,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-20.875,-42.168051248089945,0.4180512480899452,mean_difference,1,,,
300,top500,generic_unseen_hits,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,23.5,3.1244017768032286,43.875598223196775,mean_difference,8,,,
300,top500,generic_unseen_hits,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,6.25,-6.107848495448803,18.607848495448803,mean_difference,5,,,
300,top500,generic_unseen_hits,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-23.5,-43.875598223196775,-3.1244017768032286,mean_difference,0,,,
300,top500,generic_unseen_hits,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-17.25,-37.203471908212705,2.703471908212702,mean_difference,2,,,
300,top500,unique_active_scaffolds,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,21.625,5.261078335256311,37.988921664743685,mean_difference,8,,,
300,top500,unique_active_scaffolds,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,5.375,-5.911835352347641,16.66183535234764,mean_difference,5,,,
300,top500,unique_active_scaffolds,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-21.625,-37.988921664743685,-5.261078335256311,mean_difference,0,,,
300,top500,unique_active_scaffolds,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-16.25,-31.2368763669377,-1.2631236330622997,mean_difference,2,,,
300,top500,unique_unseen_scaffolds,headft,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,19.0,3.423450387529437,34.576549612470565,mean_difference,8,,,
300,top500,unique_unseen_scaffolds,nearest_active,base,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,2.875,-8.34529157487192,14.09529157487192,mean_difference,5,,,
300,top500,unique_unseen_scaffolds,base,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-19.0,-34.576549612470565,-3.423450387529437,mean_difference,0,,,
300,top500,unique_unseen_scaffolds,nearest_active,headft,8,1053173-743445;434954-2097;463203-2650;493248-485317;504329;540297-493091;588689;624273-588549,-16.125,-30.881505122760398,-1.368494877239602,mean_difference,1,,,
