auroc,auprc,ef_1pct,ef_5pct,bedroc,recall_at_50,recall_at_100,hits_at_20,hits_at_100,n_eval,n_active,target,arm,train_size,seed,n_dropped,path,n_train_active,n_train_used,hp_source,hp_lr,hp_epochs,hp_l2sp,hp_cv_ap
0.633479001590811,0.015981164692552206,2.510505958123168,2.7855002610313315,0.1341230005185234,0.0,0.0,0,0,49682,438,504329,drugclip_headft,100,0,0,,11.0,100.0,cv,0.0001,50.0,0.0,0.2503932641432642
0.633479001590811,0.015981164692552206,2.510505958123168,2.7855002610313315,0.1341230005185234,0.0,0.0,0,0,49682,438,504329,drugclip_headft,100,1,0,,11.0,100.0,cv,0.0001,50.0,0.0,0.2503932641432642
0.633479001590811,0.015981164692552206,2.510505958123168,2.7855002610313315,0.1341230005185234,0.0,0.0,0,0,49682,438,504329,drugclip_headft,100,2,0,,11.0,100.0,cv,0.0001,50.0,0.0,0.2503932641432642
0.633479001590811,0.015981164692552206,2.510505958123168,2.7855002610313315,0.1341230005185234,0.0,0.0,0,0,49682,438,504329,drugclip_headft,100,3,0,,11.0,100.0,cv,0.0001,50.0,0.0,0.2503932641432642
0.633479001590811,0.015981164692552206,2.510505958123168,2.7855002610313315,0.1341230005185234,0.0,0.0,0,0,49682,438,504329,drugclip_headft,100,4,0,,11.0,100.0,cv,0.0001,50.0,0.0,0.2503932641432642
0.692222036460692,0.046662882117470425,10.49847946124234,5.342680828535505,0.2528347829650822,0.0273972602739726,0.0365296803652968,7,16,49682,438,504329,drugclip_headft,300,0,0,,28.0,300.0,cv,0.01,800.0,0.0,0.5005788440158365
0.692222036460692,0.046662882117470425,10.49847946124234,5.342680828535505,0.2528347829650822,0.0273972602739726,0.0365296803652968,7,16,49682,438,504329,drugclip_headft,300,1,0,,28.0,300.0,cv,0.01,800.0,0.0,0.5005788440158365
0.692222036460692,0.046662882117470425,10.49847946124234,5.342680828535505,0.2528347829650822,0.0273972602739726,0.0365296803652968,7,16,49682,438,504329,drugclip_headft,300,2,0,,28.0,300.0,cv,0.01,800.0,0.0,0.5005788440158365
0.692222036460692,0.046662882117470425,10.49847946124234,5.342680828535505,0.2528347829650822,0.0273972602739726,0.0365296803652968,7,16,49682,438,504329,drugclip_headft,300,3,0,,28.0,300.0,cv,0.01,800.0,0.0,0.5005788440158365
0.692222036460692,0.046662882117470425,10.49847946124234,5.342680828535505,0.2528347829650822,0.0273972602739726,0.0365296803652968,7,16,49682,438,504329,drugclip_headft,300,4,0,,28.0,300.0,cv,0.01,800.0,0.0,0.5005788440158365
